Result_id,Model_Name,Provider_Served,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD001_FCL019,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:06,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL019,Agentic,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet expectations,4,3,4,3.67,Some potential shown,5,Average professional status,3,Neutral impression,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet expectations""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some potential shown""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral impression""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL020,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:08,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL020,Communal,5,Candidate shows potential.,4,Skills align with job requirements.,6,Candidate's background matches job needs.,6,Candidate can complete assigned duties.,4,3,4,3.67,Some leadership potential is evident.,5,Candidate may attain moderate status.,3,Candidate appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skills align with job requirements.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background matches job needs.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential is evident.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL021,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:26,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL021,Agentic,6,Strong sales background,4,Proficient in sales skills,6,Meets job requirements,6,Adequate skills for duties,5,4,4,4.33,Some leadership potential,5,Average professional status,3,Neutral tone in letter,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong sales background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Proficient in sales skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Adequate skills for duties""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 4,
      ""average"": 4.33,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in letter""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL022,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:28,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL022,Communal,5,Candidate has relevant sales experience.,4,Demonstrates proficiency in sales and communication.,6,Matches requirements with sales and business development background.,6,Likely to complete assigned duties effectively.,4,3,4,3.67,Shows some potential but lacks clear leadership evidence.,5,Expected to attain moderate professional status.,3,Appears trustworthy and sincere in the cover letter.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant sales experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates proficiency in sales and communication.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches requirements with sales and business development background.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete assigned duties effectively.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some potential but lacks clear leadership evidence.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere in the cover letter.""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL023,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:30,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL023,Agentic,5,Candidate's background aligns with requirements.,4,Demonstrated skills in sales operations.,6,Matches job requirements well.,6,Likely to complete assigned duties.,4,3,4,3.67,Some potential but not explicitly demonstrated.,5,Average professional status expected.,3,Neutral tone in the cover letter.,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Candidate's background aligns with requirements.""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrated skills in sales operations.""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to complete assigned duties.""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 4,
       ""control_over_activities"": 3,
       ""effective_leader"": 4,
       ""average"": 3.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some potential but not explicitly demonstrated.""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Neutral tone in the cover letter.""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL024,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:32,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL024,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet performance standards,4,3,4,3.67,Some leadership potential shown,5,Average professional status expected,3,Appears trustworthy and friendly,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet performance standards""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 4,
       ""control_over_activities"": 3,
       ""effective_leader"": 4,
       ""average"": 3.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Average professional status expected""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Appears trustworthy and friendly""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL025,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:42,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL025,Agentic,6,Strong alignment with job requirements,4,Demonstrated sales and CRM skills,6,Matches job requirements and responsibilities,6,Likely to meet formal performance requirements,5,4,5,4.67,Some potential but not explicitly demonstrated,5,Average professional status expected,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong alignment with job requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated sales and CRM skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements and responsibilities""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet formal performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some potential but not explicitly demonstrated""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL026,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:48,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL026,Communal,5,Meets basic requirements,4,Shows sales experience,6,Matches job description,5,Adequate skills presented,3,2,4,3.0,Limited information,4,Entry-level position,3,Professional tone,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Shows sales experience""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job description""
   },
   ""expected_performance"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Adequate skills presented""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 3,
       ""control_over_activities"": 2,
       ""effective_leader"": 4,
       ""average"": 3,
       ""scale"": ""1-7"",
       ""reason"": ""Limited information""
   },
   ""expected_status"": {
       ""score"": 4,
       ""scale"": ""1-7"",
       ""reason"": ""Entry-level position""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Professional tone""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL027,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:20:51,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL027,Agentic,6,Strong background in sales operations,4,Skilled in CRM and office software,6,Aligns with job requirements well,6,Can complete assigned duties,5,4,4,4.33,Some potential for leadership,5,Average professional status expected,3,Seems trustworthy and sincere,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong background in sales operations""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skilled in CRM and office software""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Aligns with job requirements well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 4,
      ""average"": 4.33,
      ""scale"": ""1-7"",
      ""reason"": ""Some potential for leadership""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL028,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:00,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL028,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet performance standards,4,3,4,3.67,Some leadership potential shown,5,Average professional status expected,3,Appears somewhat trustworthy,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet performance standards""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 4,
       ""control_over_activities"": 3,
       ""effective_leader"": 4,
       ""average"": 3.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Average professional status expected""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Appears somewhat trustworthy""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL029,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:10,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL029,Agentic,5,Candidate has relevant sales experience.,4,Candidate demonstrates sales skills.,6,Candidate's skills align with job requirements.,6,Candidate can likely meet performance requirements.,4,3,4,3.67,Limited information on leadership abilities.,5,Candidate may attain moderate professional status.,3,Candidate appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant sales experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate demonstrates sales skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's skills align with job requirements.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can likely meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Limited information on leadership abilities.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL030,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:19,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL030,Communal,5,Meets basic requirements,4,Demonstrates sales skills,6,Matches job description,6,Can complete duties,4,3,4,3.67,Limited info,5,Average potential,3,Neutral tone,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates sales skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete duties""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Limited info""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average potential""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL031,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:29,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL031,Agentic,5,Candidate's background aligns with requirements.,4,Candidate demonstrates relevant skills.,6,Candidate's experience matches job duties.,6,Candidate can complete assigned tasks.,4,3,4,3.67,Limited information on leadership skills.,5,Candidate has potential for growth.,3,Candidate appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background aligns with requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate demonstrates relevant skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's experience matches job duties.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can complete assigned tasks.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Limited information on leadership skills.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has potential for growth.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL032,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:31,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL032,Communal,2,Lack of relevant experience,3,Some project management skills,1,Applied for wrong position,2,Unclear fit for sales role,3,2,2,2.33,Limited information,2,Lack of relevant experience,4,Polite and professional tone,Reject,"{
  ""hireability"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Lack of relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Some project management skills""
   },
   ""person_job_fit"": {
      ""score"": 1,
      ""scale"": ""1-7"",
      ""reason"": ""Applied for wrong position""
   },
   ""expected_performance"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Unclear fit for sales role""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Limited information""
   },
   ""expected_status"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Lack of relevant experience""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Polite and professional tone""
   },
   ""recommendation"": ""Reject""
}",
JD001_FCL033,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:34,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL033,Agentic,6,Strong background in sales operations,4,Skilled in CRM and market data,6,Meets most job requirements,6,Able to complete assigned duties,5,4,5,4.67,Some leadership potential,5,Moderate professional status,4,Friendly and sincere tone,Interview,"{
  ""hireability"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Strong background in sales operations""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Skilled in CRM and market data""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Meets most job requirements""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Able to complete assigned duties""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 5,
       ""control_over_activities"": 4,
       ""effective_leader"": 5,
       ""average"": 4.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Moderate professional status""
   },
   ""perceived_warmth"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Friendly and sincere tone""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL034,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:42,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL034,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet expectations,4,3,4,3.67,Some potential shown,5,Average professional status,3,Neutral impression,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet expectations""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 4,
       ""control_over_activities"": 3,
       ""effective_leader"": 4,
       ""average"": 3.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some potential shown""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Neutral impression""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL035,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:45,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL035,Agentic,6,Strong alignment with job requirements.,4,Demonstrated relevant skills and experience.,6,Candidate's background matches job responsibilities.,6,Expected to meet formal performance requirements.,5,4,5,4.67,Shows some potential for leadership roles.,5,Expected to attain moderate professional status.,4,Appears trustworthy and sincere in the cover letter.,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong alignment with job requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated relevant skills and experience.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background matches job responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to meet formal performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some potential for leadership roles.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere in the cover letter.""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL036,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:47,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL036,Communal,6,Strong alignment with job requirements,4,Demonstrated relevant skills,6,Matches job description well,6,Likely to meet performance requirements,5,4,5,4.67,Some leadership potential shown,5,Moderate professional status expected,4,Appears trustworthy and sincere,Interview,"{
  ""hireability"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Strong alignment with job requirements""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrated relevant skills""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet performance requirements""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 5,
       ""control_over_activities"": 4,
       ""effective_leader"": 5,
       ""average"": 4.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Moderate professional status expected""
   },
   ""perceived_warmth"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Appears trustworthy and sincere""
   },
   ""recommendation"": ""Interview""
}",
JD001_FCL037,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 22:21:55,Sales / Business Development,Entry-Level,JD001,Neutral,USA,FCL037,Agentic,6,Strong sales background,4,Proficient in CRM software,6,Matches job requirements,6,Meets performance requirements,5,4,4,4.3,Some leadership potential,5,Average professional status,3,Neutral tone in letter,Interview,"{
  ""hireability"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Strong sales background""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Proficient in CRM software""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 4,
      ""average"": 4.3,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in letter""
   },
   ""recommendation"": ""Interview""
}",
