Phrase_ID,Source,Source_Record_ID,Company,Country,Industry,Job_Function,Position,Seniority,Phrase,Word_Count,Phrase_Type,Competency
P_008497,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,"Seeking a Product Category Manager to drive the strategy, roadmap, strategic supplier relationships, growth, and profitability for a high value category of products.",23,Requirement,Neutral
P_018140,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Analysing forecasted demand versus production & supply capacities and adjusting accordingly.,11,Requirement,Neutral
P_022719,2021_10_09_03_13_Sales_dataFile,JDRAW_07632,Keywords Studios,"St Petersburg, St Petersburg City, Russia",Project Management / Programme Management,Project Management,Chinese speaking Customer Support Project Manager - Video Games,Mid-Senior level,Encourages others to keep a high standard of accuracy.,9,Skill,Communal
P_022719,2021_10_09_03_13_Sales_dataFile,JDRAW_07632,Keywords Studios,"St Petersburg, St Petersburg City, Russia",Project Management / Programme Management,Project Management,Chinese speaking Customer Support Project Manager - Video Games,Mid-Senior level,Leads by example.,3,Skill,Agentic
P_007270,Indonesia_Associate_dataFile,JDRAW_01787,Siemens,Indonesia,Project Management / Programme Management,Unknown,Commercial Project Manager,Associate,Recording of such in appropriate systems.,6,Requirement,Neutral
P_018151,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Supporting clients in the development and implementation of state-of-the art procurement/supply chain strategies.,13,Requirement,Neutral
P_008467,Saudi_Arabia_Entry_dataFile,JDRAW_02440,Syarah,Saudi Arabia,Procurement / Sourcing / Supply Chain,Unknown,Purchasing Officer (Dammam),Entry,"Ambitious, competitive, growth-minded professionals who harness technology to achieve growth objectives.",11,Skill,Agentic
P_012679,2021_10_10_07_00_Sales_dataFile,JDRAW_05511,Oracle,"Shanghai, China",Sales / Business Development,Sales,Cloud Sales(Early Talent Program),Associate,Manage the entire sales process to ensure delivery against key performance metrics.,12,Requirement,Neutral
P_012679,2021_10_10_07_00_Sales_dataFile,JDRAW_05511,Oracle,"Shanghai, China",Sales / Business Development,Sales,Cloud Sales(Early Talent Program),Associate,New business sales.,3,Requirement,Neutral
P_012679,2021_10_10_07_00_Sales_dataFile,JDRAW_05511,Oracle,"Shanghai, China",Sales / Business Development,Sales,Cloud Sales(Early Talent Program),Associate,Expanding existing accounts.,3,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Proven people management skills.,4,Skill,Agentic
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Excellent oral and written communication.,5,Skill,Agentic
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Excellent presentation skills.,3,Skill,Agentic
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Experience implementing and delivering projects to international customers.,8,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Excellent Customer Interfacing skills.,4,Skill,Communal
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Well-versed with quality management processes.,5,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Pre-sales exposure.,2,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,"Project management, resource planning, monitoring and execution skills.",8,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Strong Operations Management.,3,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,MBA.,1,Requirement,Neutral
P_006732,India_Director_dataFile,JDRAW_01474,CIEL HR,India,Project Management / Programme Management,Unknown,CIEL/SEL/26314: Delivery Head,Director,Technical background and exposure to RPA.,6,Requirement,Neutral
P_018148,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Performing ongoing supplier evaluation and improvement.,6,Requirement,Neutral
P_006297,Egypt_Mid-Senior_dataFile,JDRAW_01214,TRM Labs,Egypt,Sales / Business Development,Unknown,"Senior Account Executive, MENA",Mid-Senior,"Grit, passion, and humility.",4,Skill,Agentic
P_006713,India_Director_dataFile,JDRAW_01438,JPMorgan Chase & Co.,India,Project Management / Programme Management,Unknown,"Vice President - Manager - Credit Product Delivery India, Wholesale Lending Services Asia Pacific",Director,"Able to build and lead effective, diverse teams.",8,Skill,Agentic
P_006713,India_Director_dataFile,JDRAW_01438,JPMorgan Chase & Co.,India,Project Management / Programme Management,Unknown,"Vice President - Manager - Credit Product Delivery India, Wholesale Lending Services Asia Pacific",Director,Strong decision-making capabilities.,3,Skill,Agentic
P_006713,India_Director_dataFile,JDRAW_01438,JPMorgan Chase & Co.,India,Project Management / Programme Management,Unknown,"Vice President - Manager - Credit Product Delivery India, Wholesale Lending Services Asia Pacific",Director,Ability to identify problems and drive to a resolution.,9,Skill,Agentic
P_006713,India_Director_dataFile,JDRAW_01438,JPMorgan Chase & Co.,India,Project Management / Programme Management,Unknown,"Vice President - Manager - Credit Product Delivery India, Wholesale Lending Services Asia Pacific",Director,Excellent interpersonal and communication skills.,5,Skill,Communal
P_020421,2021_10_09_12_59_Sales_dataFile,JDRAW_07098,Sinch,"Singapore, Singapore",Sales / Business Development,Sales,Junior Sales Engineer,Entry level,Provide product expertise and act as subject matter expert to support the Sales Team.,14,Requirement,Neutral
P_020954,2021_10_09_16_33_Sales_dataFile,JDRAW_07251,Unknown,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Management and Manufacturing,Supply Chain Trainee #SGUnitedTraineeship #SGUT,Internship,Successful applicant must be able to commence the program before 17th November 2021.,13,Requirement,Neutral
P_004105,2021_10_09_06_44_Sales_dataFile,JDRAW_00509,Ewellix China,"Guangdong, China",Sales / Business Development,Unknown,DD Sales South China,Unknown,Communication and market information support within sales teams.,8,Requirement,Neutral
P_022707,2021_10_09_03_13_Sales_dataFile,JDRAW_07632,Keywords Studios,"St Petersburg, St Petersburg City, Russia",Project Management / Programme Management,Project Management,Chinese speaking Customer Support Project Manager - Video Games,Mid-Senior level,Responsible for client account management.,5,Requirement,Neutral
P_008498,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,Develop and execute product mix and pricing models.,8,Requirement,Neutral
P_008498,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,"Identify, initiate, cultivate, and manage supplier relationships.",7,Skill,Communal
P_004635,2021_10_09_17_03_Sales_dataFile,JDRAW_00594,Demandwell,"Indianapolis, IN",Sales / Business Development,Sales and Business Development,Head of Sales,Director,Coach sales team members to achieve their highest level of performance and exceed their bookings and sourcing targets.,18,Skill,Agentic
P_008465,Saudi_Arabia_Entry_dataFile,JDRAW_02440,Syarah,Saudi Arabia,Procurement / Sourcing / Supply Chain,Unknown,Purchasing Officer (Dammam),Entry,"Build systems to manage sourcing, inspection, photography, merchandising, reconditioning, financing, insurance, and shipping.",13,Requirement,Neutral
P_006711,India_Director_dataFile,JDRAW_01438,JPMorgan Chase & Co.,India,Project Management / Programme Management,Unknown,"Vice President - Manager - Credit Product Delivery India, Wholesale Lending Services Asia Pacific",Director,Thorough understanding of the transaction cycle of credit documentation.,9,Requirement,Neutral
P_018319,2021_10_09_22_38_Sales_dataFile,JDRAW_06520,"Happy Marketer, A Merkle Company","Singapore, Singapore",Project Management / Programme Management,Information Technology,"Director, Delivery",Director,Support delivery and sales team in cross-sells and upsells.,9,Requirement,Neutral
P_018319,2021_10_09_22_38_Sales_dataFile,JDRAW_06520,"Happy Marketer, A Merkle Company","Singapore, Singapore",Project Management / Programme Management,Information Technology,"Director, Delivery",Director,Proactively looking for opportunities that will surprise and delight your client.,11,Skill,Communal
P_019508,2021_10_09_12_59_Sales_dataFile,JDRAW_06880,Unknown,"Singapore, Singapore",Sales / Business Development,Business Development,Sales and Business Development,Entry level,18 and above.,3,Requirement,Neutral
P_022706,2021_10_09_03_13_Sales_dataFile,JDRAW_07632,Keywords Studios,"St Petersburg, St Petersburg City, Russia",Project Management / Programme Management,Project Management,Chinese speaking Customer Support Project Manager - Video Games,Mid-Senior level,Manage and lead client interactions and meetings.,7,Skill,Communal
P_008271,Romania_Associate_dataFile,JDRAW_02363,Bosch Romania,Romania,Project Management / Programme Management,Unknown,Project Manager,Associate,Leads the project team.,4,Skill,Agentic
P_008502,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,"Managing end-to-end vendor relationships, including identification, contract negotiation, product assortment, marketing programs, and communications.",14,Requirement,Neutral
P_020261,2021_10_09_12_59_Sales_dataFile,JDRAW_07068,Morgan McKinley,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Manager - Enterprise Retail,Entry level,Build long-term business relationships in the [Location] region.,8,Skill,Communal
P_020261,2021_10_09_12_59_Sales_dataFile,JDRAW_07068,Morgan McKinley,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Manager - Enterprise Retail,Entry level,Facilitate client expansion in the market.,6,Skill,Agentic
P_006326,Finland_Mid-Senior_dataFile,JDRAW_01229,Sofigate,Finland,Project Management / Programme Management,Unknown,SAP Project Managers,Mid-Senior,Ambitious culture.,2,Skill,Agentic
P_007963,Norway_Entry_dataFile,JDRAW_02199,Quorum Software,Norway,Procurement / Sourcing / Supply Chain,Unknown,Contracts Administrator,Entry,Location: [Location].,2,Requirement,Neutral
P_012897,2021_10_08_11_02_Sales_dataFile,JDRAW_05558,Amazon,"Shanghai, Shanghai, China",Sales / Business Development,Business Development and Information Technology,Sales Director,Not Applicable,Track record of driving results.,5,Skill,Agentic
P_012897,2021_10_08_11_02_Sales_dataFile,JDRAW_05558,Amazon,"Shanghai, Shanghai, China",Sales / Business Development,Business Development and Information Technology,Sales Director,Not Applicable,Partnering cross-functionally.,2,Skill,Communal
P_012897,2021_10_08_11_02_Sales_dataFile,JDRAW_05558,Amazon,"Shanghai, Shanghai, China",Sales / Business Development,Business Development and Information Technology,Sales Director,Not Applicable,Representing customers' needs/perspectives to stakeholders.,5,Skill,Communal
P_022713,2021_10_09_03_13_Sales_dataFile,JDRAW_07632,Keywords Studios,"St Petersburg, St Petersburg City, Russia",Project Management / Programme Management,Project Management,Chinese speaking Customer Support Project Manager - Video Games,Mid-Senior level,Experience in an Account Management or sales-oriented role.,8,Requirement,Neutral
P_002360,2021_10_10_15_21_Sales_dataFile,JDRAW_00265,Dell Technologies,"Chengdu, Sichuan, China",Sales / Business Development,Sales,Inside Sales Mananger,Mid-Senior level,"Provide management to a unit by establishing goals, objectives, assigning tasks and reviewing work.",14,Skill,Agentic
P_006708,India_Director_dataFile,JDRAW_01438,JPMorgan Chase & Co.,India,Project Management / Programme Management,Unknown,"Vice President - Manager - Credit Product Delivery India, Wholesale Lending Services Asia Pacific",Director,Deliver documentation negotiation management and transaction execution of credit facilities.,10,Requirement,Neutral
P_009128,United_Kingdom_Entry_dataFile,JDRAW_02777,Hays,United Kingdom,Sales / Business Development,Unknown,Sales Support Coordinator,Entry,Sales Support Representative.,3,Requirement,Neutral
P_010406,2021_10_09_12_15_Sales_dataFile,JDRAW_05124,Papaya Global,"New York, NY",Sales / Business Development,Sales and Business Development,Regional Sales Executive - Northeast,Associate,"Experience working in a global, cross-cultural, and multilingual organization.",9,Requirement,Neutral
P_008275,Romania_Associate_dataFile,JDRAW_02363,Bosch Romania,Romania,Project Management / Programme Management,Unknown,Project Manager,Associate,"Defines resources and requests approvals (project team, budget, infrastructure, tools, software).",11,Requirement,Neutral
P_000429,2021_10_09_12_15_Sales_dataFile,JDRAW_00037,Steritech,"Atlanta, GA",Sales / Business Development,Sales and Business Development,National Sales Executive,Associate,Bachelor's degree.,2,Requirement,Neutral
P_000429,2021_10_09_12_15_Sales_dataFile,JDRAW_00037,Steritech,"Atlanta, GA",Sales / Business Development,Sales and Business Development,National Sales Executive,Associate,"Five or more years of sales track record with larger, complex accounts.",12,Requirement,Neutral
P_008106,Philippines_Entry_dataFile,JDRAW_02265,The Insights Shop,Philippines,Project Management / Programme Management,Unknown,Project Manager,Entry,Ensuring all respondents are prepared according to client requirements.,9,Skill,Communal
P_020950,2021_10_09_16_33_Sales_dataFile,JDRAW_07251,Unknown,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Management and Manufacturing,Supply Chain Trainee #SGUnitedTraineeship #SGUT,Internship,Must be [Location] Citizen or Permanent Resident.,7,Requirement,Neutral
P_008102,Philippines_Entry_dataFile,JDRAW_02265,The Insights Shop,Philippines,Project Management / Programme Management,Unknown,Project Manager,Entry,"Management of multiple studies, both domestic and international, with a focus on qualitative & quantitative research.",16,Requirement,Neutral
P_009679,2021_10_08_23_43_Sales_dataFile,JDRAW_04909,Rakuten Viber,"Moscow, Moscow, Russia",Sales / Business Development,Sales and Business Development,Sales Manager,Entry level,"Analyzing data and trends, and making recommendations to the sales team.",11,Skill,Agentic
P_018159,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Goal driven.,2,Skill,Agentic
P_018159,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Strong mentor and coach.,4,Skill,Communal
P_018159,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Builds high performing teams.,4,Skill,Communal
P_018159,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,Adaptable.,1,Skill,Agentic
P_006892,India_Entry_dataFile,JDRAW_01550,The Hershey Company,India,Sales / Business Development,Unknown,Sales Officer Surat,Entry,Train subordinates effectively.,3,Skill,Communal
P_006892,India_Entry_dataFile,JDRAW_01550,The Hershey Company,India,Sales / Business Development,Unknown,Sales Officer Surat,Entry,Achievement Orientation.,2,Skill,Agentic
P_018147,2021_10_09_22_38_Sales_dataFile,JDRAW_06491,White Sand Group,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Purchasing and Supply Chain,Procurement Director,Director,"Negotiating favourable terms on pricing, payment, and delivery lead times.",10,Skill,Agentic
P_004045,2021_10_09_06_09_Sales_dataFile,JDRAW_00501,NorthPoint Search Group,"Greensboro, NC",Sales / Business Development,Sales and Business Development,Sales Specialist,Internship,Significant experience with a CRM program.,6,Requirement,Neutral
P_008277,Romania_Associate_dataFile,JDRAW_02363,Bosch Romania,Romania,Project Management / Programme Management,Unknown,Project Manager,Associate,Apply the [Company] Project Management central directive.,7,Requirement,Neutral
P_020941,2021_10_09_16_33_Sales_dataFile,JDRAW_07251,Unknown,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Management and Manufacturing,Supply Chain Trainee #SGUnitedTraineeship #SGUT,Internship,Reports to the Supply Chain Manager and interfaces with other team members.,12,Requirement,Neutral
P_023939,2021_10_09_14_59_Sales_dataFile,JDRAW_07874,Finstro USA,"Denver, CO",Sales / Business Development,Unknown,Unit Sales Manager,Unknown,Minimum 3 years of sales leadership experience.,7,Requirement,Neutral
P_023939,2021_10_09_14_59_Sales_dataFile,JDRAW_07874,Finstro USA,"Denver, CO",Sales / Business Development,Unknown,Unit Sales Manager,Unknown,Minimum 5 years of experience in business development or partnership management.,11,Requirement,Neutral
P_007429,Ireland_Director_dataFile,JDRAW_01929,Cpl,Ireland,Procurement / Sourcing / Supply Chain,Unknown,Credit Controller - 3 Month Contract,Director,Previous exposure to a culturally diverse working environment.,8,Requirement,Neutral
P_007429,Ireland_Director_dataFile,JDRAW_01929,Cpl,Ireland,Procurement / Sourcing / Supply Chain,Unknown,Credit Controller - 3 Month Contract,Director,Shared Service Centre experience.,4,Requirement,Neutral
P_007429,Ireland_Director_dataFile,JDRAW_01929,Cpl,Ireland,Procurement / Sourcing / Supply Chain,Unknown,Credit Controller - 3 Month Contract,Director,Previous credit control experience in Multinational organisation.,7,Requirement,Neutral
P_008103,Philippines_Entry_dataFile,JDRAW_02265,The Insights Shop,Philippines,Project Management / Programme Management,Unknown,Project Manager,Entry,"Manage all aspects of each project to ensure successful project completion on time and within budget, while meeting client expectations.",20,Skill,Agentic
P_008515,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,High level of critical thinking skills.,6,Skill,Agentic
P_008515,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,SAP Knowledge.,2,Requirement,
P_008515,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,Industry experience in the Access Control and/or Fire industry.,9,Requirement,
P_008515,South_Africa_Director_dataFile,JDRAW_02503,Resideo,South Africa,Procurement / Sourcing / Supply Chain,Unknown,Access Control & Fire Category Manager,Director,"Driven by a desire to contribute, be challenged, and grow.",10,Skill,Agentic
P_002409,2021_10_09_01_12_Sales_dataFile,JDRAW_00270,Legacy.com,"Chicago, IL",Sales / Business Development,Marketing and Sales,Marketing & Sales Operations Associate - Full Time,Entry level,Excellent written communication skills.,4,Skill,Agentic
P_002409,2021_10_09_01_12_Sales_dataFile,JDRAW_00270,Legacy.com,"Chicago, IL",Sales / Business Development,Marketing and Sales,Marketing & Sales Operations Associate - Full Time,Entry level,Excellent verbal communication skills.,4,Skill,Agentic
P_018376,2021_10_09_22_38_Sales_dataFile,JDRAW_06546,Robert Half,"Singapore, Singapore",Procurement / Sourcing / Supply Chain,Accounting/Auditing and Finance,Controller (Business Controlling & Supply Chain),Director,"Provide timely and accurate insights, analysis and business cases to support decision making processes relating to distribution and supply chain strategies.",21,Requirement,
