Phrase_ID,Resume_ID,Label,Phrase,Word_Count
P006305,DS2_00499,5,"•Contribute to the Company's goals and objectives and improve brand, customer satisfaction and productivity •Establishing channel strategies and implementing the associated plans.",20
P006306,DS2_00499,5,•Development of a trade promotional plan with key customers and channels.,10
P006307,DS2_00499,5,•Working closely with key Retailers to provide category and shopper insights to drive performance.,13
P006308,DS2_00499,5,•Analyzing and interpreting trends to facilitate planning.,6
P006309,DS2_00499,5,"•Using information technology to record sales figures, for data analysis and forward planning.",12
P006310,DS2_00499,5,"•Dealing with staffing issues such as interviewing potential staff, conducting appraisals and Performance reviews, as well as providing or organizing training and development.",22
P006311,DS2_00499,5,"•Initiating changes to improve the business, e.g.",5
P006312,DS2_00499,5,•Training the Store Manager for product knowledge and also sales pitch etc.,11
P006313,DS2_00499,5,•To give a correct guideline to the C.C.A's and motivate them to achieve the store targets.,14
P006314,DS2_00500,0,Conducts exit interviews - relays info back to management.,8
P006315,DS2_00500,0,"Recruits for warehouse, driver and entry level to mid level positions using Kenexa BrassRing and sourcing resumes from online jobsites/databases.",19
P006316,DS2_00500,0,Initiates and leads Best Practices initiatives.,6
P006317,DS2_00500,0,Responsible for reviewing manager's submissions of employee performance reviews to ensure proper content and giving feedback to the manager.,19
P006318,DS2_00500,0,Communicated with the Hiring Manager about the new hire's first day.,11
P006319,DS2_00500,0,"SAP Administration: ran requested reports, created requested reports and entered employee information.",12
P006320,DS2_00500,0,Planned and managed internal corporate events.,6
P006321,DS2_00500,0,"Events included: Take Your Child to Work Day, Wellness Fairs, fund raisers, blood drives, lunch and learns and employee service recognition breakfasts.",22
P006322,DS2_00500,0,"Receptionist , 02/2003 - 03/2008 Company Name - City , State Internship program Recruiter Lead for college students.",12
P006323,DS2_00500,0,Collaborated with company President to decide what criteria would deem student eligibility for intern program.,15
P006324,DS2_00500,0,Passed on qualified candidates to Hiring Managers.,7
P006325,DS2_00500,0,The go-to person for general company knowledge and administrative support.,9
P006326,DS2_00500,0,Managed a six line phone system of incoming calls.,9
P006327,DS2_00501,19,LEAD CONSTRUCTION MANAGER / REGIONAL QUALITY MANAGER Summary Proactive Project Manager experienced in managing a variety of construction teams and projects.,20
P006328,DS2_00501,19,"Successful in creating effective communication between personnel, general contractors and the management team.",13
P006329,DS2_00501,19,Continually provided guidance and training to multiple general contractors and OCI construction managers related to the LTE scope of work and AT&T specifications.,24
P006330,DS2_00501,19,Identified opportunities for improvement with project scope and methods of procedure.,11
P006331,DS2_00501,19,Implement changes and processes to improve construction efficiency and quality.,10
P006332,DS2_00501,19,"Worked closely through weekly cross-functional meetings with Engineering, Subcontractors, Employees, Homeowners and Property Management.",13
P006333,DS2_00501,19,Assigned action items and tracked required deliverables and task completion to maintain project deadlines.,14
P006334,DS2_00501,19,"07/2006 to 05/2007 Specialty Manager Company Name － City , State Supervise Associates in the selling effort, ensuring the store's in-stock position and maintaining an appealing and organized store appearance.",25
P006335,DS2_00501,19,"Key accountability: staffing and scheduling, identifying and resolving stock deficiencies, supervisor associates in selling behaviors, resolving customer issues and concerns and supporting service needs for both.",26
P006336,DS2_00501,19,"Supervising Store Associates to include interviewing, hiring, motivating, coaching, training, developing and communicating to associates.",15
P006337,DS2_00501,19,Provided support for Microsoft Client and Server systems.,8
P006338,DS2_00501,19,"Performance management process, to include semi-annual review of associate performance and how to execute the associate disciplinary process when necessary.",19
P006339,DS2_00501,19,"Operations Management to include supervision of front end processes involving sales and return transactions, as well as special services and lot support.",22
P006340,DS2_00501,19,"01/2001 to 01/2006 System Administrator Company Name － City , State Provided support for Microsoft Client and Server systems.",15
P006341,DS2_00501,19,"Installed and supported network printing devices, upgrades and repairs hardware.",10
P006342,DS2_00501,19,"Network administration (including backup, security management, user account management, e-mail systems including e-mail web server, internet access, office systems and applications support).",20
P006343,DS2_00501,19,"Plans, implements, and supports the network and computing infrastructure plan.",10
P006344,DS2_00501,19,Manages small to medium sized projects according to agreed upon budgets and schedules.,13
P006345,DS2_00501,19,Assists with technology planning through ongoing research.,7
P006346,DS2_00502,2,"MASTER DATA MANAGER Experience Master Data Manager , 01/2019 to Current Company Name – City , State Aligning 100+ supply chain-related master data attributes to ensure the following guidelines are met:.",25
P006347,DS2_00502,2,"Additionally, RPA process planned for Phase 2 to automate structured data entry and maintenance.",14
P006348,DS2_00502,2,"Director of Information Technology , 01/2017 to 01/2019 Company Name – City , State Supply Chain Management - Warehouse, 3PL, Food Services, Served as the corporate Project Manager, overseeing all implementations (WMS, ERP, QMS, CMMS, infrastructure).",30
P006349,DS2_00502,2,"Developed a range of documents and performed project selection tasks such as workflow process maps, system integration",17
P006350,DS2_00502,2,"Deployed and managed BI products to leverage company-wide data for decisionmakers, proactive analysis, and real-time resource",14
P006351,DS2_00502,2,"Utilizing SSRS/PowerBI to analyze sets of data across multiple databases, automate value-add reporting to 3PL clients,",14
P006352,DS2_00502,2,"visualize KPIs thru the organization, create workflows for document automation and create alerts for various business units.",17
P006353,DS2_00502,2,"Launched a high-performance data warehouses and virtual machines to store, integrate, analyze, and report on enterprise data.",16
P006354,DS2_00502,2,was implemented to support the ETL process.,7
P006355,DS2_00502,2,"1,000 cable runs, racking, 100 AP, 300 cameras, NVRs, controllers, and creating floor plans and topology documents.",16
P006356,DS2_00502,2,"and negotiating with vendors, promoting operational process improvement, instituting best practices, and developing IT roadmaps",15
P006357,DS2_00502,2,implementing automation tools and upgrading legacy systems.,7
P006358,DS2_00502,2,"aided in risk management, business continuity, and organizational SOPs.",9
P006359,DS2_00502,2,"NatJan Solutions (Facility Management - Retail, Medical, Grocery Sectors.",8
P006360,DS2_00502,2,"Information Technology and Analytics Manager , 01/2014 to 01/2017 Implemented process within external ERP portal to monetize 1000's of vendors to generate lean revenue based on financial and",25
P006361,DS2_00502,2,"Created ad-hoc and scheduled BI (PowerBI/SSRS) reports to visualize critical client metrics and reports, internal performance",14
P006362,DS2_00502,2,"Tasks included sales analysis, margin analysis, multivariable pricing structures, vendor acquisition, developing process",13
P006363,DS2_00502,2,"Utilized advanced VBA programming and automation software to manage two billing systems, saving an estimated $75,000 in Salary",17
P006364,DS2_00502,2,"CFO, Vice President of Sales and Account Manager use.",9
P006365,DS2_00502,2,"region HGF generated $100K in its first year via a strategic relationship with the premier food management service in Philadelphia,",20
P006366,DS2_00502,2,"Sales & Operations Planning (S&OP) - The S&OP team managed bi-directional interactions between sales, marketing,",14
P006367,DS2_00502,2,"and supplier management, logistics and human capital planning.",8
P006368,DS2_00502,2,"Additionally, benchmarks for product mix, SKU management, and",8
P006369,DS2_00502,2,"daily work schedules, and tracking transplanting/harvesting schedules.",6
P006370,DS2_00502,2,Automation Systems - Implemented an array of sensors to control environmental and nutrient levels.,13
P006371,DS2_00502,2,"Work History Master Data Manager , 01/2019 to Current Company Name – City , State Aligning 100+ supply chain-related master data attributes to ensure the following guidelines are met:.",23
P006372,DS2_00502,2,"structured and unsecured datasets, data mining, statistical analysis, UI creation, data warehouse management, and assessing data quality.",17
P006373,DS2_00502,2,"Additionally, Zeel's diverse background has allowed him to succeed in a project management and IT management role.",17
P006374,DS2_00502,2,"engaged in holistic business analysis, process improvement, strategic planning, budgeting, contract negotiations, vendor relations, resource",15
P006375,DS2_00503,14,American Health Information Management Association (AHIMA)-Member Professional Experience 01/2013 to 01/2015 Tutor Company Name Tutored homeschool students in weekly high school prep courses.,21
P006376,DS2_00503,14,"Researched, planned and facilitated studies in Latin, Debate, Literature, Composition, Algebra, Science, Geography and History.",15
P006377,DS2_00503,14,Provided parent mentoring and support.,5
P006378,DS2_00503,14,01/2011 to Current Office Manager Company Name Tracked financial transactions.,9
P006379,DS2_00503,14,Negotiated with vendors and customers.,5
P006380,DS2_00503,14,Communicated with hosts and customers and provided product support.,9
P006381,DS2_00503,14,Recruited and mentored new consultants.,5
P006382,DS2_00503,14,"Skills computer systems, organized, self starter, grammar, communicates well ​",9
P006383,DS2_00504,10,"SALES MANAGER Summary   Service focused professional offering an extensive background in customer service, sales, client relations and merchandising.",18
P006384,DS2_00504,10,"Education and Training Century Business College City , State , United States Business Management Skills 10-Key by touch Cash Handling Creative Problem Solving Multi-tasking",20
P006385,DS2_00505,4,CUSTOMER SERVICE ADVOCATE Professional Summary Talented Customer Service manager skilled at balancing customer needs and company demands.,17
P006386,DS2_00505,4,A sales manager skilled in exceeding sales goals and company expectations by expanding client base and maintaining high standards of customer service.Energetic and reliable Retail Sales manager skilled in high-end merchandise environments.,30
P006387,DS2_00505,4,Core Qualifications Superb sales professional Store planning and design Strong communication skills Detail-oriented Personnel training and development.,16
P006388,DS2_00505,4,Trained in negotiations and time management.,6
P006389,DS2_00505,4,Effectively communicated and coordinated execution of the plano-gram with store management.,10
P006390,DS2_00505,4,"Sales Manager October 1989 to July 1995 Company Name - City , State Managed a $30,000 monthly sales portfolio.Served as liaison between customers, store personnel and various store departments.",25
P006391,DS2_00505,4,Managed sales staff of 6 members.,6
P006392,DS2_00505,4,Managed a successful sales team of 20 members who consistently exceeded sales goals by 80% each month.,17
P006393,DS2_00505,4,Successfully managed $1.4 million in merchandise per day.,7
P006394,DS2_00505,4,Fulfilled all supervisory duties when Store Manager was on vacation.,10
P006395,DS2_00505,4,Promoted to Call Center lead within 6 months of employment.,10
P006396,DS2_00505,4,"Strong communication skills, careful and active listener, customer satisfaction training, excellent customer service skills with monthly training and development on coaching to achieve higher levels of sales.",27
P006397,DS2_00505,4,"Personnel training on policies and processes, Time management involving scheduling and payroll .",12
P006398,DS2_00506,9,"Over 4 years of experience in project management / operations management in leading multiple small scale and large projects by staffing and resource planning, managing metrics, people management, project life cycle.",30
P006399,DS2_00506,9,Managing day to day operations and KPI for the project and delivering in specific time frame.,16
P006400,DS2_00506,9,Determine and analyze process requirements and develop functional needs for the processes.,12
P006401,DS2_00506,9,"Work History Team Lead Senior Analyst , 01/2012",6
P006402,DS2_00506,9,Acted as a liaison between the senior business managers and various global stake holders.,14
P006403,DS2_00506,9,"Captured and documented business requirements and transformed them into functionalities Strategic management, Project Initiation, Planning, Delivering project deliverables in time frame.",21
P006404,DS2_00506,9,Collaborate on system specifications and workflow documents for new projects and/or features and maintains/updates existing specifications and project documents.,17
P006405,DS2_00506,9,Capacity planning staffing and resource allocation as per the requirements.,10
P006406,DS2_00506,9,Demonstrated various strategic management leadership skills for executing multiple projects.,10
P006407,DS2_00506,9,"Operations / Project Lead for Multiple Projects Cognizant & Global Logic 2012 January 2016 April for Client Google Maps Roles and Responsibilities Daily monitoring of metrics, investigating inefficiencies and improve team processes to meet KPI.",33
P006408,DS2_00506,9,"Liaise with management regarding work flows, industry updates, changes and policy reforms.",12
P006409,DS2_00506,9,"Interpret customer feedback, monitor satisfaction, and help drive programs to improve team performance Analyze metrics and recommend operational flow improvements based upon analysis.",23
P006410,DS2_00506,9,Demonstrated transparent accountability in various projects throughout the leadership career.,10
P006411,DS2_00506,9,Mentoring / Training the newbies and other cross functional teams on various IT products and functional needs and business needs.,19
P006412,DS2_00506,9,"Expert in all the project management tools like MS Share point, Visio and very proficient with excel, word, PowerPoint and SQL.",21
P006413,DS2_00506,9,Service and Escalations Ticket management.,5
P006414,DS2_00506,9,to 08/2012 Designed and developed various Business works projects as part of integration.,12
P006415,DS2_00506,9,Achieved CSAT KPI by providing optimum solutions and customer satisfaction.,10
P006416,DS2_00506,9,Providing good communication to end clients and business leaders.,9
P006417,DS2_00506,9,"Education Bachelor of Commerce : accounting and business management ,",8
P006418,DS2_00506,9,"Osmania University - accounting and business management GPA: 3.0 Master of Business Administration : GPA: 3.4 Master of Science : Information Technology ,",17
P006419,DS2_00507,21,"1 | Page Professional Experience 01/2010 to Current Account Executive Company Name － City , State Initiated, built and developed relationships with clients to be the primary source for hardware and software in a defined territory.",32
P006420,DS2_00507,21,"Responsible for sourcing, bidding and delivery of all equipment and overseeing sourcing from Channel distributors to ensure we meet the clients budget while at the same time maintaining profitability with our channel partners.",33
P006421,DS2_00507,21,Negotiate quantity and pricing with the channel distributors.,8
P006422,DS2_00507,21,"Establishing relationships with key partners Submit applications for new distributors to Insight Maintain a strong background with electronic commerce, spend management and technology initiatives.",24
P006423,DS2_00507,21,"01/2006 to 01/2009 Banking Sales Representative Company Name － City , State Managed and built client relationships with high net worth clients.",18
P006424,DS2_00507,21,"Conceptualized researched, and implemented several pilot programs to insure profitability for both Charles Schwab Co and Charles Schwab Bank.",19
P006425,DS2_00507,21,Partnered with Financial Consultants at multiple branch locations to drive business growth and capitalize on new revenue for the bank.,20
P006426,DS2_00507,21,Implemented a variety of new business development client acquisition programs that significantly.,12
P006427,DS2_00507,21,"Executed several responsibilities; including reviewing loan submissions, collaborating with appraisers and the processing team to insure a seamless experience for the client.",22
P006428,DS2_00507,21,"01/2002 to 01/2005 Territory Manager Company Name － City , State Effectively managed a sales territory by identifying competitive market opportunities and building strategic relationship with CTX partners.",24
P006429,DS2_00507,21,Collaborated with internal teams and utilized accurate and timely quarterly forecasts to guarantee the proper execution of the sales process.,20
P006430,DS2_00507,21,Woodrow Wilson Leadership Award ACTIVITIES,5
P006431,DS2_00508,13,"Product Sales Cross-sold services at a rate of 30%, upgrading customers to different plans and product packages.",16
P006432,DS2_00508,13,Negotiated contracts with outside providers to handle calls not designated to their location.,13
P006433,DS2_00509,19,"Controls inventory, creates orders with vendors.",6
P006434,DS2_00509,19,"Train, coached and mentored staff to ensure smooth adoption of new rules.",12
P006435,DS2_00509,19,"Controls inventory, create orders, with vendors.",6
P006436,DS2_00509,19,"Trained, coached and mentored staff to ensure smooth adoption of new rules.",12
P006437,DS2_00510,17,"ENGINEERING MANAGER Summary To design, develop and manage products in the field of consumer electronics devices, networking protocols, internet applications and connected devices.",23
P006438,DS2_00510,17,Vision to create personalized experiences based on machine learning.,9
P006439,DS2_00510,17,Advanced knowledge of embedded systems Interface design and implementation Advanced knowledge of content protection systems Architect,16
P006440,DS2_00510,17,Agile Development process Contributing in specification groups.,7
P006441,DS2_00510,17,"Master's thesis in adaptive control, penchant for machine learning Managing cross functional - cross vendor development, interfacing with customers,Building teams, mentoring team members.",23
P006442,DS2_00510,17,"Led development of BD-J stack, which was one of the most complex piece of software in Blu-ray player.",16
P006443,DS2_00510,17,"Led architecture and development of platform software for Nucleus middleware for Seachange, managed large teams spanning multiple projects.",18
P006444,DS2_00510,17,​ Helped architect and develop high performance software for set-top platform on a very tight deadline.,14
P006445,DS2_00510,17,"Developed excitation control system for alternators, built complete hardware and software for the product.",14
P006446,DS2_00510,17,"Experience Engineering Manager November 2010 to May 2016 Company Name － City , State",12
P006447,DS2_00510,17,product development and supporting deployment of products.,7
P006448,DS2_00510,17,Evangelized and led development of new middleware solution for OTT and other,12
P006449,DS2_00510,17,The middleware was driven by of JSON APIs routed from from a mini web server.,15
P006450,DS2_00510,17,a team for developing cutting edge platform software solution for,10
P006451,DS2_00510,17,resource management and channel changes.,5
P006452,DS2_00510,17,worked on leading a team of developers towards development of,10
P006453,DS2_00510,17,a group towards porting/development of software for RDK platform for,9
P006454,DS2_00510,17,"​ Engineering Manager, Architect January 2004 to November 2010 Company Name － City , State",12
P006455,DS2_00510,17,on development of technologies in the field of consumer electronics.,10
P006456,DS2_00510,17,a team of engineers towards development of BD-J stack for Blu-ray,9
P006457,DS2_00510,17,"application management, led the development of other modules for the",10
P006458,DS2_00510,17,on supporting the product in market after shipment.,8
P006459,DS2_00510,17,"critical role in development and architecture of OCAP middleware,",9
P006460,DS2_00510,17,"playback, music, photo management for local and remote content, this",10
P006461,DS2_00510,17,The media player was modeled as being driven by Restful JSON APIs.,12
P006462,DS2_00510,17,towards development of various technologies related to interactive,8
P006463,DS2_00510,17,(Sheep) compact client development for Comcast on PACE Daytona Box,10
P006464,DS2_00510,17,for DTV Navigator to support Inband IP data transfer to set-top via,11
P006465,DS2_00510,17,"IPGateway development, I worked on",5
P006466,DS2_00510,17,basic DSM-CC session protocol implementation to provision continuous,7
P006467,DS2_00510,17,My responsibility in this was to develop,7
P006468,DS2_00510,17,"Integrating content protection systems Agile Methodologies, Scrum, SDLC, project planning and management, leadership",13
P006469,DS2_00511,12,"DIGITAL MARKETING SPECIALIST Summary Digital marketing professional experienced in sales, marketing and account management.",14
P006470,DS2_00511,12,"Google AdWords and Analytics certified with skills including PPC/SEM, lead generation, analytics, SEO, social media, landing page optimization, and creative work.",20
P006471,DS2_00511,12,"Optimize advertising spending by implementing proper Adwords account structures, negative keywords, and A/B split testing.",14
P006472,DS2_00511,12,"Use Google Analytics data to modify site content, achieve goals, and reach KPI's, including CPC, CTR, quality score, and ROI.",20
P006473,DS2_00511,12,"02/2016 to 07/2017 Store Manager Company Name － City , State Supervises and motivate team members to meet daily high standards of cleanliness, efficiency, and customer service at all times.",26
P006474,DS2_00511,12,Manage work schedules within established budgets for optimal store coverage.,10
P006475,DS2_00511,12,"09/2013 to 11/2015 Sales Representative Company Name － City , State Responsible for customer support, orders, and quotations via phone, fax, email, and person-to-person interaction.",20
P006476,DS2_00511,12,"Meets and/or exceeds sales and profit goals by following up on sales leads, monitoring market trends and growing the positive reputation of the company.",23
P006477,DS2_00512,4,BUSINESS ADVOCATE BANKER Cruz Navarro Cruz Navarro Professional Summary Highly ambitious professional with background in Financial Services Procurement and Management.,20
P006478,DS2_00512,4,Highly ambitious professional with background in Financial Services Procurement and Management.,11
P006479,DS2_00512,4,"Company's advisor for the Small Business Development, provide financial wellness solutions for new and existing clients.",16
P006480,DS2_00512,4,"Plan, develop and execute out of office visits and venues to small business owners to develop stronger relationships and increase profitability.",21
P006481,DS2_00512,4,Participate on a weekly basis on conference calls with the Small Business Segment leader and Wells Fargo at Work Program director for better understanding and direction.,26
P006482,DS2_00512,4,"Create performance and efficiency report, direct morning huddles with team members to provide feedback of previous activities.",17
P006483,DS2_00512,4,"Assist management with operational activities: team member's schedules, cash shipments, random vault audits, dual control assignments, approvals, challenging situations with customers, etc.",22
P006484,DS2_00512,4,"07/2016 to Current Personal Banker Safe Company Name – City , State Target and identify affluent clients, analyze their needs, provide financial solutions based on their relationship and refer then to the appropriate business department when required.",34
P006485,DS2_00512,4,"Partner up with Financial advisors, Mortgage consultants and additional team member to develop client acquisition plans.",16
P006486,DS2_00512,4,Out of office visits and venues to business owners to develop stronger relationships and increase bank profitability.,17
P006487,DS2_00512,4,"Assist management with operational activities: team member's schedules, cash shipments, random vault audits, dual control assignments, approvals, challenging situations with clients, etc.",22
P006488,DS2_00512,4,Created strategies to develop and expand sales of services to existing customer which resulted in a 24 % increase in annual revenue.,21
P006489,DS2_00512,4,"Review profit metrics, analyze areas of opportunity and develop an action plan for a successful goal achievement.",17
P006490,DS2_00512,4,"Client outreach for retention, insurance review, renewal and leads for new business and high value account management.",17
P006491,DS2_00512,4,"Create policy orders based under the Texas Insurance Law for Homeowners, Renters, Flood (FEMA), Auto and Commercial.",17
P006492,DS2_00512,4,"Create policy orders based under the Texas Insurance Law for Homeowners, Renters, Flood (FEMA), Wind and Hale, Auto and Commercial.",20
P006493,DS2_00512,4,"Assist to network events, develop partnership with Real Estate, Mortgage and other insurance companies.",14
P006494,DS2_00512,4,"02/2013 to 12/2015 Office Manager II Company Name – City , State Generate spreadsheets, reports and correspondence to use internally and externally.",18
P006495,DS2_00512,4,Perform monthly financial estimations to support financial transactions related to business activities.,12
P006496,DS2_00512,4,"Support calculating taxes of purchasing activities, acquired services and the deductions they might have.",14
P006497,DS2_00512,4,Submit data entries as required by management into the company's system.,11
P006498,DS2_00512,4,"Record payments history, manage the cashbox when needed, deposit of checks or payments when requested.",15
P006499,DS2_00512,4,Build rapport with the suppliers and manage the logistics process to ensure business operations.,14
P006500,DS2_00512,4,"02/2013 to 12/2015 Office Manager Company Name – City , State Established and developed highly-efficient and dependable administrative team by delivering ongoing coaching and motivation while providing opportunities for career acceleration through achievements.",28
P006501,DS2_00512,4,"Established efficient workflow processes, monitored productivity and implemented modifications to improve overall effectiveness of office personnel and activities.",18
P006502,DS2_00512,4,"Negotiate price, term of payments, product specifications, shipment details, warranty policies and further assistance required.",15
P006503,DS2_00512,4,Place requisition of products into the ERP & MRP  Discuss budget specifications with management when required and review reduction of costs options.,21
P006504,DS2_00512,4,Weekly phone conferences with management regarding financial or market updates.,10
P006505,DS2_00512,4,Facilitated a fast-paced and dynamic entrepreneurial environment.,6
P006506,DS2_00512,4,"providing internal support to the San José, CA office and LATAM countries.",12
P006507,DS2_00512,4,"Negotiate price, term of payments, product specifications, shipment details, warranty policies and further assistance when required.",16
P006508,DS2_00512,4,Discuss budget specifications with upper management when required and review reduction of costs options.,14
P006509,DS2_00512,4,Weekly phone conferences with Internal upper management regarding financial or market updates.,12
P006510,DS2_00512,4,"Education 2017 Houston Community College Leadership, account management, business",9
P006511,DS2_00512,4,": 2018 - On going Project Management Certification : Management Houston Community College - City , State 2012 Bachelor : International Business Management Universidad Autónoma de Nuevo León - City , State Emphasis in Business development and Management  2012 .",31
P006512,DS2_00512,4,Bachelor's degree in International Business CRM (Customer Relationship Management).,9
P006513,DS2_00513,21,"Experience Banking Relationship Specialist Jul 2005 to Sep 2011 Company Name － City , State Customer Assistance Worked with company systems such as Live Support and diligently completed all assigned tasks, working overtime as needed.",33
P006514,DS2_00513,21,"Assisted Operations Manager with teller line, answered phones, filing, and all other duties associated with the position of a Merchant Teller.",21
P006515,DS2_00514,10,SALES TEAM Executive Summary Results-focused management professional offering 25 years of progressive leadership experience.,13
P006516,DS2_00514,10,Transforms high-potential staff into outstanding leaders who demonstrates the creativity and savvy that is critical to financial and operational success.,19
P006517,DS2_00514,10,Communicated product knowledge to the customer and recommend merchandise selections.,10
P006518,DS2_00515,2,"DIRECTOR OF INFORMATION TECHNOLOGY Professional Summary Dynamic Information Technology Manager with 13 years of IT leadership experience including oversight of infrastructure, application support and cybersecurity services.",26
P006519,DS2_00515,2,Dedicated to customer satisfaction with focused delivery of technical solutions.,10
P006520,DS2_00515,2,"Proven leader in directing operations, maintenance and support of complex systems.",11
P006521,DS2_00515,2,"Develops creative business solutions, leveraging diverse methodologies and delivering engineering solutions for leading organizations.",14
P006522,DS2_00515,2,"Highly adept in request for proposal development, technology needs assessments and staff training.",13
P006523,DS2_00515,2,"Successful in motivating teams to meet demanding timelines by utilizing critical thinking, resource and conflict management and facilitating stakeholder engagement.",20
P006524,DS2_00515,2,"Innovative and driven with passion for delivering forward thinking, emerging trend technologies.",12
P006525,DS2_00515,2,Leads and assists technical upgrade projects for clients by coordinating with consultants and developers for data migration and integrations.,19
P006526,DS2_00515,2,"Coordinates with management teams to plan, develop, align and execute strategies that would meet client's vision, mission and purpose.",19
P006527,DS2_00515,2,"Reviews and assesses architecture design, implementation, testing and deployment needs to identify project requirements and reduce costs 18%.",18
P006528,DS2_00515,2,"Senior Consulting IT Program Manager , 12/2014 to 12/2020 Company Name – City , State Managed and implemented concurrent projects relating to business process re-engineering, software development and upgrades to foster productivity, throughput, and end-user engagement.",29
P006529,DS2_00515,2,Performed program research and analyzed data collection to develop cost estimates and budgets.,13
P006530,DS2_00515,2,Identified system needs and designed processes to support business requirements.,10
P006531,DS2_00515,2,Collaborated with clients to understand technology staffing requirements and improved productivity while reducing staffing and operational costs by 15%.,19
P006532,DS2_00515,2,"Performed risk assessment of stakeholders, senior management, organization, infrastructure, and ITIL governance to effectively plan, develop, and manage schedules, resources, and costs.",22
P006533,DS2_00515,2,"Launched Salesforce data cleansing, migration, and integration programs to aid in gathering functional and business requirements to support team, and mitigate risks.",22
P006534,DS2_00515,2,"Executed coordinated project leadership, efficient resource and budget utilization, schedule adherence, implementation of application software, training end users, and problem-solving across multiple product lines.",23
P006535,DS2_00515,2,"Business Products Specialist , 05/2008 to 11/2012 Company Name – City , State Developed and fostered relationships with business owners and key executives to assess dynamic risk mitigation and business insurance needs and deliver solutions.",30
P006536,DS2_00515,2,Successfully managed internal & external stakeholder engagement to aid in process and resource improvements to align strategic and industry compliance objectives.,20
P006537,DS2_00515,2,"Planned and executed events and marketing programs, producing 40% of goal of qualified leads.",14
P006538,DS2_00515,2,Exceeded sales goal 12% by effectively applying analyzed data to marketing campaigns and sharing data interdepartmentally.,16
P006539,DS2_00515,2,Informed supervisors and company leaders on markets and regional sales needs to best meet customer needs and maximize revenue.,19
P006540,DS2_00515,2,"Product Design Project Team Lead , 11/2000 to 06/2004 Company Name – City , State Demonstrated efficacy throughout project & product life cycles in applying flexible change management deliverables including training, communications, and stakeholder engagement to increase end-user adoption of project implementations.",35
P006541,DS2_00515,2,"Supervised four (4) concurrent projects for 16 & 17 Next Gen nuclear core clients in Brazil and South Korea by coordinating planning, designing, testing, budgeting and scheduling tasks.",27
P006542,DS2_00515,2,Developed implementation methodologies to rein in project costs while meeting key milestones.,12
P006543,DS2_00516,21,"MORTGAGE GROUP OPERATIONS MANAGER, BANKING OFFICER Summary Self-motivated banking professional offering strong communication and quick thinking skills.",16
P006544,DS2_00516,21,"Monitor prequalification pipelines to ensure timely and appropriate actions by MLOs Act as a liaison between MLOs and the Regional Production Support Teams (RPSTs), Appraisal unit and Construction Permanent (CP) unit.",31
P006545,DS2_00516,21,"Communicate and escalate issues, as needed Support MMMs and Group Mortgage Managers (GMMs) in researching client complaints in accordance with BB&T process and policy Be aware of regulatory and operational issues and upcoming changes.",35
P006546,DS2_00516,21,"Communicate and escalate issues, as needed.",6
P006547,DS2_00516,21,Coordinate Small Business and Mortgage Cross Sell (SAM) scheduling for regional personnel.,12
P006548,DS2_00516,21,"Follow-up with associates on delinquent training as required by Learning Center Conduct knowledge sessions and coordinate implementation of new products, product changes and updates.",23
P006549,DS2_00517,10,"Run markdown reports, manage store replenishment and analyze buying reports.",10
P006550,DS2_00517,10,Plan and coordinate the availability of products for advertising and promotion purposes.,12
P006551,DS2_00517,10,Confer with store managers to obtain information about customer needs and preferences.,12
P006552,DS2_00517,10,Monitor and analyze sales records and consumer purchasing trends.,9
P006553,DS2_00517,10,Anticipate consumer buying patterns to create a purchase and inventory plan.,11
P006554,DS2_00517,10,Complete stock orders and manage inventory levels.,7
P006555,DS2_00517,10,Partner with sales representatives and managers to coordinate delivery and merchandising,11
P006556,DS2_00517,10,"Developed new clients by focusing on assigned target markets, with the resulting goal of",14
P006557,DS2_00517,10,"planning solicitations, cultivation events, and other activities.",7
P006558,DS2_00517,10,Worked with management and various departments to address specific customer service,11
P006559,DS2_00517,10,Office Assistant Sep 1998 to Oct 2003 Company Name Managed all day- to -day administrative responsibilities which included; reporting and,18
P006560,DS2_00517,10,"Planned and developed the conference program, agendas, schedules, sessions, handouts and",11
P006561,DS2_00517,10,"Promoted and marketed the conference, created and disseminated brochures, articles, and",11
P006562,DS2_00517,10,"Education Bookkeeping 2018 Stratford Career Institute － City , State , Canada The Training Source, Inc. Summary CLIENT RELATIONS | OFFICE OPERATIONS | Performance-driven administrative professional;",19
P006563,DS2_00517,10,with over 10 successful years facilitating support services and managing fast-paced office operations.,12
P006564,DS2_00518,16,"Fulfill all management responsibilities such as oversee store opening and closing procedures, direct sales floor activities, assist customers, input and prepare sales reports daily, inventory control, etc.",27
P006565,DS2_00518,16,and track trends to ensure that cash control procedures are in place and observed Manage and conduct inventories.,18
P006566,DS2_00518,16,Create incentives to drive key business objectives and motivate sales team.,11
P006567,DS2_00518,16,"05/2008 to 06/2009 Assistant VP Company Name － City , State Managed details of conference calls, travel arrangements and meetings, itineraries, expense reports, sample garments, etc.",22
P006568,DS2_00518,16,"Collaborated with buying office concerning availability of product, shipping and delivery dates, and pricing.",14
P006569,DS2_00519,16,"SOFTLINES MANAGER Summary Experienced Retail Sales Manager, known for hiring and training solid, long-term staff, adept at problem solving, who posses a strong background in Visual Merchandising.",26
